time,z
3.79,0.9570691231237778
3.8000000000000003,0.9442008032408526
3.81,0.9309822975536086
3.82,0.9174215313161116
3.83,0.9035272127928847
3.84,0.8893088302775346
3.85,0.8747766465775098
3.86,0.8599416909905225
3.87,0.8448157488093848
3.88,0.8294113484032084
3.89,0.8137417459334297
3.9,0.7978209077738194
3.91,0.7816634907136459
3.92,0.7652848200328476
3.93,0.7487008655474143
3.94,0.7319282157318168
3.95,0.714984050033648
3.96,0.6978861095031443
3.97,0.68065266586739
3.98,0.6633024891852204
3.99,0.6458548142246513
4.0,0.6283293057095063
4.01,0.6107460225861363
4.02,0.5931253814646849
4.03,0.5754881193918707
4.04,0.5578552561143625
4.050000000000001,0.5402480559926995
4.0600000000000005,0.5226879897262253
4.07,0.5051966960488559
4.08,0.4877959435542786
4.09,0.4705075928071249
4.1,0.45335355889371476
4.109999999999999,0.4363557745624291
4.12,0.41953615409938305
4.13,0.4029165580799985
4.140000000000001,0.3865187591312508
4.15,0.37036440883302124
4.16,0.35447500587984276
4.17,0.3388718656167004
4.18,0.32357609105436386
4.1899999999999995,0.3086085454609459
4.2,0.2939898266173083
4.21,0.27974024281416887
4.220000000000001,0.26587979065898115
4.23,0.25242813475027703
4.24,0.23940458926662603
4.25,0.22682810150657118
4.26,0.2147172374051139
4.27,0.2030901690412472
4.28,0.19196466413994293
4.29,0.1813580775610324
4.300000000000001,0.17128734475656085
4.3100000000000005,0.1617689771671454
4.32,0.15281905951744815
4.33,0.14445324896042316
4.34,0.13668677600982473
4.35,0.12953444719082094
4.359999999999999,0.12301064932912079
4.37,0.11712935539021757
4.38,0.11190413177182376
4.390000000000001,0.1073481469447517
4.4,0.10347418133026567
4.41,0.1002946382950518
4.42,0.09782155613917778
4.43,0.09606662094680449
4.4399999999999995,0.0950411801649531
4.45,0.0947562567715968
4.46,0.09522256389128744
4.470000000000001,0.0964505197140352
4.48,0.098450262571641
4.49,0.10123166602483316
4.5,0.10480435381450769
4.51,0.10917771453125133
4.52,0.11436091585878053
4.53,0.12036291824944241
4.54,0.12719248789285917
4.550000000000001,0.1348582088429485
4.5600000000000005,0.1433684941729758
4.57,0.1527315960337755
4.58,0.16295561449634166
4.59,0.1740485050665775
4.6,0.1860180847675029
4.609999999999999,0.19887203669203407
4.62,0.21261791293798607
4.63,0.22726313584588512
4.640000000000001,0.24281499746979837
4.65,0.25928065722097715
4.66,0.27666713763465495
4.67,0.29498131822068774
4.68,0.3142299273696301
4.6899999999999995,0.33441953229685284
4.7,0.3555565270184183
4.71,0.37764711836381515
4.720000000000001,0.4006973100418855
4.73,0.4247128847875194
4.74,0.44969938462801745
4.75,0.47566208931902915
4.76,0.5026059930108323
4.77,0.5305357792164478
4.78,0.5594557941633689
4.79,0.5893700186206846
4.800000000000001,0.6202820383029995
4.8100000000000005,0.6521950129616604
4.82,0.6851116442824781
4.83,0.7190341427172009
4.84,0.7539641933835715
4.85,0.7899029211756771
4.859999999999999,0.8268508552325284
4.87,0.864807892918425
4.88,0.9037732634734482
4.890000000000001,0.9437454914966019
4.9,0.9847223604273505
4.91,1.0267008761940644
4.92,1.069677231199378
4.93,1.113646768813756
4.9399999999999995,1.1586039485484219
4.95,1.2045423120783925
4.96,1.251454450284753
4.970000000000001,1.2993319714831604
4.98,1.3481654710023656
4.99,1.397944502272952
5.0,1.4486575495816534
5.01,1.5002920026414608
5.0200000000000005,1.5528341331216997
5.03,1.6062690732753184
5.04,1.6605807967937523
5.05,1.7157521020110567
5.0600000000000005,1.771764597571178
5.07,1.8285986906625458
5.08,1.8862335779149817
5.09,1.9446472390436778
5.1,2.0038164333146207
5.11,2.063716698895173
5.12,2.1243223551422155
5.13,2.1856065078692404
5.14,2.2475410576219947
5.15,2.310096710980834
5.16,2.373242994896115
5.17,2.436948274051316
5.18,2.5011797712367247
5.19,2.5659035907050156
5.2,2.63108474446848
5.21,2.69668718148656
5.22,2.7626738196808773
5.23,2.8290065807047804
5.24,2.895646427383409
5.25,2.9625534037309142
5.26,3.0296866774412265
5.2700000000000005,3.09700458474026
5.28,3.1644646774785192
5.29,3.2320237723352214
5.3,3.299638001997597
5.3100000000000005,3.367262868172212
5.32,3.4348532962790634
5.33,3.5023636916738585
5.34,3.569747997238834
5.3500000000000005,3.6369597521787655
5.36,3.703952151855325
5.37,3.7706781084904506
5.38,3.837090312567557
5.39,3.903141294758387
5.4,3.9687834882029374
5.41,4.033969290970381
5.42,4.098651128530123
5.43,4.162781516063857
5.44,4.226313120452326
5.45,4.289198821773569
5.46,4.351391774153573
5.47,4.412845465814746
5.48,4.473513778172933
5.49,4.533351043839341
5.5,4.592312103390321
5.51,4.650352360774587
5.5200000000000005,4.707427837234876
5.53,4.7634952236288735
5.54,4.8185119310421545
5.55,4.872436139594678
5.5600000000000005,4.925226845350767
5.57,4.976843905251912
5.58,5.027248080000657
5.59,5.076401074833299
5.6000000000000005,5.124265578128719
5.61,5.170805297809756
5.62,5.215984995503795
5.63,5.25977051843777
5.64,5.302128829052982
5.65,5.3430280323338755
5.66,5.3824374008539895
5.67,5.420327397551483
5.68,5.456669696254474
5.69,5.491437199985382
5.7,5.524604057080748
5.71,5.556145675170708
5.72,5.586038733069411
5.73,5.614261190633875
5.74,5.640792296655309
5.75,5.665612594852112
5.76,5.688703928039088
5.7700000000000005,5.710049440551596
5.78,5.7296335790075
5.79,5.747442091492998
5.8,5.763462025261066
5.8100000000000005,5.777681723033548
5.82,5.790090817999173
5.83,5.800680227601078
5.84,5.809442146207275
5.8500000000000005,5.816370036757667
5.86,5.821458621480051
5.87,5.824703871766327
5.88,5.826102997298071
5.89,5.825654434508178
5.9,5.823357834462338
5.91,5.819214050240595
5.92,5.813225123895279
5.93,5.805394273057518
5.94,5.795725877259445
5.95,5.784225464034585
5.96,5.770899694853188
5.97,5.755756350943937
5.98,5.738804319047374
5.99,5.720053577140489
6.0,5.699515180165664
6.01,5.677201245790905
6.0200000000000005,5.653124940221922
6.03,5.627300464080243
6.04,5.599743038355308
6.05,5.570468890432036
6.0600000000000005,5.539495240189468
6.07,5.506840286159888
6.08,5.472523191732109
6.09,5.436564071377177
6.1000000000000005,5.398983976869197
6.11,5.35980488346936
6.12,5.319049676036343
6.13,5.276742135022192
6.14,5.232906922308952
6.15,5.1875695668377695
6.16,5.140756449979529
6.17,5.092494790593273
6.18,5.042812629717108
6.19,4.991738814834504
6.2,4.939302983658216
6.21,4.885535547373541
6.22,4.830467673282939
6.23,4.774131266794623
6.24,4.716558952699077
6.25,4.657784055679132
6.26,4.597840580001867
6.2700000000000005,4.536763188342975
6.28,4.474587179698191
6.29,4.411348466339514
6.3,4.347083549779134
6.3100000000000005,4.2818294957078615
6.32,4.215623907880839
6.33,4.148504900928203
6.34,4.080511072074889
6.3500000000000005,4.011681471759661
6.36,3.942055573150119
6.37,3.871673240557254
6.38,3.800574696760161
6.39,3.7288004892586457
6.4,3.656391455478815
6.41,3.5833886869640903
6.42,3.5098334925915493
6.43,3.4357673608610093
6.44,3.3612319213113984
6.45,3.286268905126508
6.46,3.2109201049991687
6.47,3.135227334329799
6.48,3.0592323858421713
6.49,2.9829769897054863
6.5,2.9065027712578373
6.51,2.8298512084322787
6.5200000000000005,2.753063588991486
6.53,2.6761809676824617
6.54,2.5992441234265526
6.55,2.5222935166645106
6.5600000000000005,2.445369246979242
6.57,2.36851101112196
6.58,2.2917580615694093
6.59,2.2151491657417672
6.6000000000000005,2.138722566011299
6.61,2.062515940632572
6.62,1.9865663657243744
6.63,1.9109102784325984
6.64,1.835583441401636
6.65,1.7606209086792213
6.66,1.6860569931770242
6.67,1.6119252358050515
6.68,1.5382583763939308
6.69,1.4650883265138823
6.7,1.3924461442936686
6.71,1.3203620113362866
6.72,1.2488652118216668
6.73,1.1779841138789156
6.74,1.1077461533028639
6.75,1.0381778196811133
6.76,0.9693046449890803
6.7700000000000005,0.9011511947010125
6.78,0.8337410614553914
6.79,0.7670968613030497
6.8,0.7012402325561066
6.8100000000000005,0.6361918372452087
6.82,0.5719713651819035
6.83,0.5085975406119997
6.84,0.4460881314349373
6.8500000000000005,0.38445996095325885
6.86,0.323728922105049
6.87,0.2639099941216948
6.88,0.20501726154237962
6.89,0.14706393550612096
6.9,0.09006237723203939
6.91,0.034024123588416014
6.92,-0.021040085358658374
6.93,-0.07512027693519444
6.94,-0.12820721471523241
6.95,-0.18029236577805408
6.96,-0.23136786651016167
6.97,-0.2814264871025213
6.98,-0.3304615949000403
6.99,-0.37846711676652167
7.0,-0.4254375006332555
7.01,-0.4713676764040626
7.0200000000000005,-0.5162530163933033
7.03,-0.560089295476463
7.04,-0.6028726511350175
7.05,-0.6445995435785613
7.0600000000000005,-0.6852667161279896
7.07,-0.7248711560430088
7.08,-0.7634100559761182
7.09,-0.8008807762334799
7.1000000000000005,-0.8372808080199311
7.11,-0.8726077378419809
7.12,-0.906859213238245
7.13,-0.9400329100011472
7.140000000000001,-0.9721265010480868
7.15,-1.0031376270932075
7.16,-1.0330638692634684
7.17,-1.0619027237943577
7.18,-1.0896515789318701
7.19,-1.1163076941576355
7.2,-1.1418681818441152
7.21,-1.1663299914359928
7.22,-1.189689896242809
7.23,-1.2119444829162802
7.24,-1.2330901436735762
7.25,-1.2531230713158055
7.26,-1.2720392570780188
7.2700000000000005,-1.2898344913343587
7.28,-1.3065043671688932
7.29,-1.3220442868096773
7.3,-1.3364494709102155
7.3100000000000005,-1.349714970649555
7.32,-1.361835682608969
7.33,-1.3728063663705035
7.34,-1.3826216647696639
7.3500000000000005,-1.3912761267222102
7.36,-1.3987642325328733
7.37,-1.405080421581968
7.38,-1.4102191222745075
7.390000000000001,-1.4141747841257781
7.4,-1.4169419118466673
7.41,-1.4185151012826802
7.42,-1.4188890770512022
7.43,-1.4180587317133326
7.44,-1.4160191663088304
7.45,-1.412765732075766
7.46,-1.4082940731704734
7.47,-1.4026001701977906
7.48,-1.3956803843574643
7.49,-1.3875315020086234
7.5,-1.3781507794517645
7.51,-1.3675359877257631
7.5200000000000005,-1.3556854572164996
7.53,-1.3425981218737821
7.54,-1.3282735628340385
7.55,-1.3127120512481825
7.5600000000000005,-1.295914590116794
7.57,-1.2778829549383721
7.58,-1.2586197329807853
7.59,-1.2381283609917526
7.6000000000000005,-1.2164131611699434
7.61,-1.1934793752256654
7.62,-1.1693331963675822
7.63,-1.1439817990606123
7.640000000000001,-1.1174333664092135
7.65,-1.089697115030154
7.66,-1.0607833172892451
7.67,-1.0307033207876903
7.68,-0.9994695649949568
7.69,-0.9670955949371535
7.7,-0.9335960718623186
7.71,-0.8989867808165106
7.72,-0.8632846350776945
7.73,-0.8265076774074884
7.74,-0.7886750780942828
7.75,-0.7498071297744217
7.76,-0.7099252390318457
7.7700000000000005,-0.6690519147897641
7.78,-0.6272107535214047
7.79,-0.5844264213198346
7.8,-0.5407246328800474
7.8100000000000005,-0.4961321274587749
7.82,-0.450676641890194
7.83,-0.40438688074729134
7.84,-0.3572924837501503
7.8500000000000005,-0.30942399053366954
7.86,-0.2608128028971272
7.87,-0.2114911446682677
7.88,-0.16149201932339996
7.890000000000001,-0.11084916551375502
7.9,-0.059597010655906495
7.91,-0.007770622751010189
7.92,0.044594339395835667
7.93,0.09746167737982037
7.94,0.15079470564319503
7.95,0.2045563049796129
7.96,0.25870897690873856
7.97,0.3132148987312601
7.98,0.3680359790736462
7.99,0.42313391373185666
8.0,0.4784702416235213
8.01,0.5340064006599687
8.02,0.5897037833515992
8.030000000000001,0.6455237919634618
8.04,0.7014278930419144
8.05,0.7573776711379473
8.06,0.8133348815584484
8.07,0.8692615019830165
8.08,0.9251197827908985
8.09,0.9808722959502929
8.100000000000001,1.0364819823306657
8.11,1.0919121973073889
8.120000000000001,1.1471267545378403
8.129999999999999,1.2020899677971986
8.14,1.2567666907736492
8.15,1.311122354731898
8.16,1.365123003966429
8.17,1.4187353289759261
8.18,1.471926697302464
8.190000000000001,1.5246651819904156
8.2,1.5769195876316913
8.21,1.6286594739757327
8.219999999999999,1.6798551770940735
8.23,1.730477828101438
8.24,1.7804993694458595
8.25,1.8298925687925578
8.26,1.878631030536419
8.27,1.9266892049889799
8.280000000000001,1.974042395296057
8.29,2.0206667621518157
8.3,2.0665393263848455
8.31,2.1116379695000256
8.32,2.1559414322691848
8.33,2.199429311470405
8.34,2.242082054883542
8.350000000000001,2.2838809546556957
8.36,2.3248081391562163
8.370000000000001,2.3648465634459166
8.379999999999999,2.4039799984892367
8.39,2.442193019242203
8.4,2.479470991751069
8.41,2.515800059399343
8.42,2.551167128441579
8.43,2.5855598529629815
8.440000000000001,2.618966619403768
8.45,2.6513765307856394
8.46,2.6827793907765924
8.469999999999999,2.713165687726931
8.48,2.7425265788068445
8.49,2.7708538743711277
8.5,2.798140022672641
8.51,2.824378095040228
8.52,2.849561771631242
8.530000000000001,2.8736853278620784
8.54,2.8967436216131683
8.55,2.9187320812973434
8.56,2.939646694872272
8.57,2.9594839998696125
8.58,2.9782410745043197
8.59,2.9959155299187965
8.600000000000001,3.0125055036070116
8.61,3.0280096540542556
8.620000000000001,3.0424271566184933
8.629999999999999,3.0557577006693033
8.64,3.068001487990891
8.65,3.079159232445311
8.66,3.0892321608827733
8.67,3.0982220152757964
8.68,3.1061310560448563
8.690000000000001,3.1129620665335547
8.7,3.118718358582567
8.71,3.1234037791428855
8.719999999999999,3.127022717860502
8.73,3.1295801155568275
8.74,3.131081473521679
8.75,3.13153286352869
8.76,3.1309409384766314
8.77,3.129312943554233
8.780000000000001,3.1266567278207926
8.79,3.122980756090371
8.8,3.118294121003173
8.81,3.112606555164631
8.82,3.105928443229901
8.83,3.0982708338095724
8.84,3.0896454510714273
8.850000000000001,3.080064705912044
8.86,3.069541706572987
8.870000000000001,3.0580902685765428
8.879999999999999,3.045724923858214
8.89,3.0324609289749764
8.9,3.018314272271956
8.91,3.0033016798933034
8.92,2.9874406205278183
8.93,2.9707493087847223
8.940000000000001,2.9532467071005173
8.95,2.934952526084173
8.96,2.915887223214448
8.969999999999999,2.89607199981056
8.98,2.8755287962047484
8.99,2.8542802850538735
9.0,2.8323498627350325
9.01,2.8097616387796998
9.02,2.7865404233093334
9.03,2.762711712445175
9.040000000000001,2.73830167167434
9.05,2.7133371171639746
9.06,2.6878454950249195
9.07,2.6618548585364272
9.08,2.635393843352774
9.09,2.608491640722918
9.1,2.581177968763408
9.11,2.5534830418345282
9.120000000000001,2.5254375380788066
9.13,2.4970725651899395
9.14,2.468419624488912
9.15,2.4395105733921882
9.16,2.410377586365246
9.17,2.381053114461432
9.18,2.351569843553926
9.19,2.321960651374515
9.2,2.2922585634789874
9.21,2.26249670826447
9.22,2.2327082711686144
9.23,2.202926448184636
9.24,2.173184398830094
9.25,2.1435151987095895
9.26,2.1139517918141673
9.27,2.084526942701528
9.28,2.055273188701896
9.290000000000001,2.026222792294658
9.3,1.9974076938001133
9.31,1.9688594645295754
9.32,1.9406092605350111
9.33,1.9126877770969237
9.34,1.8851252040856656
9.35,1.8579511823278605
9.36,1.831194761104811
9.370000000000001,1.8048843569047934
9.38,1.779047713545609
9.39,1.7537118637774356
9.4,1.7289030924695774
9.41,1.7046469014775039
9.42,1.680967976278996
9.43,1.657890154460643
9.44,1.6354363961273861
9.45,1.6136287562995275
9.46,1.592488359352897
9.47,1.572035375548804
9.48,1.5522889996916125
9.49,1.5332674319422437
9.5,1.5149878608071932
9.51,1.4974664483129094
9.52,1.4807183173667562
9.53,1.4647575412962208
9.540000000000001,1.4495971355496962
9.55,1.435249051532778
9.56,1.4217241725461807
9.57,1.4090323117827663
9.58,1.3971822123333386
9.59,1.386181549143765
9.6,1.3760369328579911
9.61,1.366753915475985
9.620000000000001,1.3583369977484199
9.63,1.350789638224751
9.64,1.3441142638660832
9.65,1.3383122821294602
9.66,1.3333840944262045
9.67,1.3293291108536824
9.68,1.3261457660964968
9.69,1.3238315363915187
9.700000000000001,1.322382957449034
9.71,1.3217956432215365
9.72,1.3220643054113346
9.73,1.3231827736082575
9.74,1.3251440159499115
9.75,1.3279401601980854
9.76,1.331562515127422
9.77,1.3360015921247395
9.78,1.3412471269009345
9.790000000000001,1.3472881012211682
9.8,1.3541127645630069
9.81,1.361708655617575
9.82,1.3700626235534081
9.83,1.3791608489687348
9.84,1.3889888644639237
9.85,1.3995315747719885
9.86,1.410773276392131
9.870000000000001,1.4226976766779138
9.88,1.4352879123389979
9.89,1.448526567322743
9.9,1.4623956900494914
9.91,1.4768768099827247
9.92,1.4919509535232267
9.93,1.5075986592236514
9.94,1.5237999923277008
9.950000000000001,1.5405345586454202
9.96,1.5577815177833554
9.97,1.5755195957556953
9.98,1.5937270970089847
9.99,1.6123819158999118
10.0,1.631461547671724
10.01,1.6509430989808802
10.02,1.6708032980308516
10.03,1.6910185043752748
10.040000000000001,1.7115647184570373
10.05,1.7324175909541937
10.06,1.753552432007011
10.07,1.7749442204036372
10.08,1.7965676128041506
10.09,1.8183969530849158
10.1,1.840406281886141
10.11,1.8625693464465405
10.120000000000001,1.8848596108086888
10.13,1.9072502664784232
10.14,1.9297142436203192
10.15,1.9522242228694195
10.16,1.9747526478370152
10.17,1.9972717383853629
10.18,2.019753504742445
10.19,2.04216976252382
10.200000000000001,2.0644921487238257
10.21,2.0866921387332376
10.22,2.108741064434656
10.23,2.1306101334205705
10.24,2.152270449372786
10.25,2.1736930336343754
10.26,2.194848847998185
10.27,2.215708818728184
10.28,2.2362438618218308
10.290000000000001,2.256424909513455
10.3,2.276222938010205
10.31,2.2956089964436215
10.32,2.314554237010954
10.33,2.3330299462720903
10.34,2.3510075775588466
10.35,2.3684587844449427
10.36,2.385355455216355
10.370000000000001,2.4016697482735516
10.38,2.41737412838858
10.39,2.4324414037325504
10.4,2.4468447635809283
10.41,2.4605578165973547
10.42,2.473554629589141
10.43,2.485809766622088
10.44,2.4972983283753196
10.450000000000001,2.50799599161224
10.46,2.5178790486384086
10.47,2.5269244466127865
10.48,2.535109826575654
10.49,2.542413562052724
10.5,2.5488147970933963
10.51,2.5542934835988778
10.52,2.5588304177952526
10.53,2.5624072757062586
10.540000000000001,2.5650066474810647
10.55,2.566612070433639
10.56,2.5672080606522245
10.57,2.5667801430402
10.58,2.565314879653172
10.59,2.5627998962011738
10.6,2.559223906589951
10.61,2.5545767353808104
10.620000000000001,2.5488493380548136
10.63,2.542033818974111
10.64,2.534123446940677
10.65,2.5251126682610194
10.66,2.5149971172339063
10.67,2.503773623987751
10.68,2.491440219603732
10.69,2.477996138470881
10.700000000000001,2.4634418178302395
10.71,2.4477788944757206
10.72,2.4310101985906396
10.73,2.4131397447104366
10.74,2.39417271981344
10.75,2.3741154685536485
10.76,2.3529754756608963
10.77,2.3307613455459975
10.78,2.3074827791601527
10.790000000000001,2.2831505481693193
10.8,2.257776466516412
10.81,2.2313733594548246
10.82,2.2039550301485655
10.83,2.1755362239443907
10.84,2.146132590432219
10.85,2.115760643419785
10.86,2.0844377189569805
10.870000000000001,2.0521819315544447
10.88,2.019012128749129
10.89,1.9849478441774386
10.9,1.9500092493236034
10.91,1.914217104117344
10.92,1.8775927065605775
10.93,1.8401578415676498
10.94,1.8019347292080232
10.950000000000001,1.7629459725432448
10.96,1.7232145052527443
10.97,1.6827635392444924
10.98,1.641616512447415
10.99,1.5997970369820433
11.0,1.5573288479052627
11.01,1.5142357527227284
11.02,1.4705415818601089
11.03,1.4262701402803328
11.040000000000001,1.3814451604299631
11.05,1.3360902566921038
11.06,1.2902288815172664
11.07,1.243884283396906
11.08,1.1970794668363591
11.09,1.1498371544756862
11.1,1.1021797514977971
11.11,1.05412931245356
11.120000000000001,1.0057075106230955
11.13,0.9569356100218014
11.14,0.9078344401478552
11.15,0.8584243735565836
11.16,0.8087253063342736
11.17,0.7587566415316523
11.18,0.7085372756043992
11.19,0.6580855878945863
11.200000000000001,0.6074194331737793
11.21,0.5565561372552496
11.22,0.5055124956687487
11.23,0.45430477537830644
11.24,0.40294871950977323
11.25,0.35145955504165954
11.26,0.29985200339949364
11.27,0.24814029388161912
11.28,0.19633817983099722
11.290000000000001,0.14445895745625026
11.3,0.09251548719285564
11.31,0.040520217484364754
11.32,-0.011514789146976932
11.33,-0.06357782788154576
11.34,-0.11565752138578014
